transaction_id,datetime_local,store_id,channel,membership_tier,coupon_used,items_count,avg_item_price_rmb,basket_value_rmb,wait_time_sec,satisfaction_1to5
3D25EE31,2025-09-26 18:20:00,WZ02,In-Store,None,0,3,27.63,24.01,12,5
7DA4DB3B,2025-09-26 18:28:00,WZ03,App,Silver,1,1,21.78,16.03,38,5
F8AC0E8C,2025-09-26 18:34:00,WZ01,In-Store,Silver,0,1,26.16,6.84,13,4
DB6644AB,2025-09-26 18:35:00,WZ02,In-Store,None,0,1,24.84,6.09,38,5
D7680E6E,2025-09-26 18:39:00,WZ01,App,Silver,0,1,34.9,10.09,77,5
6F9F684D,2025-09-26 18:44:00,WZ01,In-Store,Silver,0,1,21.23,33.69,24,5
976C9DF4,2025-09-26 18:53:00,WZ01,In-Store,None,0,3,17.07,19.59,63,5
51BF7506,2025-09-26 18:59:00,WZ01,Delivery,Gold,0,2,29.35,30.05,92,5
8EA71AB6,2025-09-26 19:03:00,WZ01,In-Store,Silver,0,2,25.83,29.1,93,3
D99FD0EA,2025-09-26 19:04:00,WZ02,App,Silver,0,3,27.99,33.95,27,5
83BE9F3E,2025-09-26 19:04:00,WZ02,In-Store,None,0,1,35.91,152.74,117,5
A0FCBD2B,2025-09-26 19:20:00,WZ03,App,Silver,1,1,28.54,15.45,57,3
835E3CBC,2025-09-26 19:52:00,WZ01,In-Store,Gold,0,1,21.88,17.61,26,5
EB47DCBE,2025-09-26 19:57:00,WZ02,In-Store,Gold,0,2,27.97,14.18,9,4
F212FB7F,2025-09-26 19:58:00,WZ02,In-Store,None,0,3,23.49,46.59,42,5
37186B44,2025-09-27 07:03:00,WZ02,Delivery,None,1,6,24.16,55.84,86,5
82711906,2025-09-27 07:32:00,WZ02,In-Store,Silver,0,3,25.26,42.97,65,5
C32A94A8,2025-09-27 07:44:00,WZ03,In-Store,Silver,0,3,21.2,24.56,25,4
98F5EB8F,2025-09-27 08:00:00,WZ02,In-Store,None,0,2,19.3,40.15,97,5
EE87B4F3,2025-09-27 08:03:00,WZ02,App,Silver,0,1,18.16,31.48,87,5
3EDE0EF7,2025-09-27 08:07:00,WZ01,App,None,1,1,24.57,8.59,94,5
C8F9AB69,2025-09-27 08:12:00,WZ02,App,None,1,2,15.67,15.14,82,5
E68936B0,2025-09-27 08:16:00,WZ03,App,None,0,2,10.35,30.64,72,4
DF3CDF2F,2025-09-27 08:24:00,WZ01,App,None,0,1,29.24,12.18,97,5
CBAB65CA,2025-09-27 08:28:00,WZ01,In-Store,Silver,0,3,22.41,29.1,30,5
F202D7BF,2025-09-27 08:30:00,WZ02,In-Store,None,0,1,30.42,11.35,55,5
FA6284EC,2025-09-27 08:31:00,WZ02,In-Store,None,0,2,15.58,13.15,112,3
CDF11A2B,2025-09-27 08:32:00,WZ02,In-Store,None,1,3,29.94,19.46,90,5
04ADE8AE,2025-09-27 08:34:00,WZ02,In-Store,None,1,1,27.72,16.68,50,5
0A491293,2025-09-27 08:38:00,WZ03,In-Store,None,0,1,21.71,31.95,53,5
EDC37069,2025-09-27 08:39:00,WZ01,Delivery,None,1,3,32.14,38.21,155,4
88D54F8E,2025-09-27 08:52:00,WZ02,App,Gold,1,2,32.65,21.84,86,5
360226B9,2025-09-27 08:56:00,WZ02,Delivery,None,0,1,17.75,18.34,93,5
B94EBF83,2025-09-27 09:02:00,WZ01,In-Store,None,0,2,23.26,18.66,96,4
94DCDDFF,2025-09-27 09:03:00,WZ02,App,Silver,0,2,18.04,44.37,80,4
868AD159,2025-09-27 09:05:00,WZ01,In-Store,Gold,0,4,29.71,55.41,54,5
B79285A8,2025-09-27 09:09:00,WZ02,In-Store,None,0,3,23.2,44.24,70,5
4C51AC4C,2025-09-27 09:10:00,WZ03,In-Store,Gold,0,1,24.16,15.29,44,5
CDDBE8D4,2025-09-27 09:12:00,WZ03,In-Store,None,1,3,22.5,27.83,35,5
5286FD34,2025-09-27 09:12:00,WZ02,In-Store,Silver,1,2,18.27,10.76,92,4
0C612DD4,2025-09-27 09:13:00,WZ01,In-Store,Silver,1,1,22.3,8.76,109,4
F60B9D61,2025-09-27 09:13:00,WZ01,In-Store,Silver,0,5,19.04,98.6,43,4
F6EF4952,2025-09-27 09:16:00,WZ03,App,Silver,1,1,15.34,11.71,51,4
56F8C9DD,2025-09-27 09:17:00,WZ02,In-Store,Gold,0,3,20.38,44.07,69,4
C3903CE2,2025-09-27 09:20:00,WZ03,Delivery,Silver,1,9,22.74,195.91,145,5
53AC8BA5,2025-09-27 09:23:00,WZ01,App,None,0,2,34.17,32.7,63,5
11FA2710,2025-09-27 09:24:00,WZ01,App,Silver,0,1,23.28,14.93,81,4
07693588,2025-09-27 09:28:00,WZ01,In-Store,Gold,1,2,33.53,28.5,107,5
E517D8FF,2025-09-27 09:28:00,WZ01,App,Silver,0,1,20.86,12.51,109,5
A90080E6,2025-09-27 09:29:00,WZ02,In-Store,Silver,0,1,29.95,9.89,90,3
303CD794,2025-09-27 09:32:00,WZ01,In-Store,None,0,2,24.09,36.31,111,3
82B128A6,2025-09-27 09:32:00,WZ01,In-Store,None,0,4,25.69,43.88,114,5
D4C67C08,2025-09-27 09:33:00,WZ02,In-Store,None,0,3,29.99,16.86,98,4
4E5D5226,2025-09-27 09:35:00,WZ02,App,None,1,3,32.5,30.4,103,5
244FF4EF,2025-09-27 09:38:00,WZ01,In-Store,Gold,0,5,27.31,75.78,56,4
F325A2CA,2025-09-27 09:42:00,WZ02,In-Store,Silver,0,1,31.38,7.47,80,4
64EA4E01,2025-09-27 09:43:00,WZ02,App,None,0,2,29.37,19.64,92,5
34CAF749,2025-09-27 09:49:00,WZ02,App,None,0,1,30.38,8.76,78,5
8C89C24D,2025-09-27 10:00:00,WZ02,App,Gold,0,3,19.92,24.2,103,5
4833C9FC,2025-09-27 10:01:00,WZ01,App,None,0,1,12.63,14.47,144,4
4A36057D,2025-09-27 10:08:00,WZ01,In-Store,Silver,0,2,25.97,42.78,35,5
8D2BFF02,2025-09-27 10:08:00,WZ02,In-Store,None,0,1,24.72,9.22,42,5
7D59EEA3,2025-09-27 10:09:00,WZ03,In-Store,None,0,3,27.77,37.92,42,5
5D080B79,2025-09-27 10:12:00,WZ03,Delivery,None,0,1,30.36,6.45,151,4
14AB76C7,2025-09-27 10:13:00,WZ02,App,Silver,1,1,28.81,4.44,117,5
CE7A503B,2025-09-27 10:15:00,WZ02,App,Silver,1,1,36.57,12.42,67,5
D05C12AE,2025-09-27 10:17:00,WZ01,In-Store,Silver,0,1,25.97,8.24,63,4
117C2005,2025-09-27 10:18:00,WZ02,In-Store,Gold,0,2,20.6,20.85,47,5
877CED04,2025-09-27 10:19:00,WZ03,In-Store,Gold,0,3,25.3,26.01,146,4
701A4157,2025-09-27 10:27:00,WZ03,In-Store,Silver,0,1,18.79,17.04,71,4
2BCA772D,2025-09-27 10:29:00,WZ02,App,None,0,1,25.43,13.63,87,5
5E4E1C3E,2025-09-27 10:31:00,WZ02,In-Store,None,0,4,30.94,67.0,56,5
895B96F9,2025-09-27 10:33:00,WZ01,In-Store,None,0,2,24.46,33.16,78,5
24337F7A,2025-09-27 10:33:00,WZ01,App,None,1,3,16.36,17.59,67,5
B0839F3B,2025-09-27 10:33:00,WZ01,App,Silver,0,2,17.42,43.38,96,4
4F579776,2025-09-27 10:36:00,WZ03,In-Store,Gold,0,4,30.93,44.99,110,5
81EB563E,2025-09-27 10:38:00,WZ01,In-Store,None,0,1,28.35,8.26,90,4
82E0829A,2025-09-27 10:49:00,WZ02,In-Store,Gold,1,2,37.46,64.4,40,5
4BDC8C7D,2025-09-27 10:56:00,WZ01,App,Silver,0,2,18.63,20.76,68,5
ACB6C0B0,2025-09-27 10:59:00,WZ01,Delivery,Gold,1,2,18.88,60.19,105,5
D69D54EE,2025-09-27 11:04:00,WZ01,In-Store,None,0,1,31.78,17.09,41,4
FAB0A031,2025-09-27 11:06:00,WZ01,App,Gold,0,4,21.02,58.97,45,5
867247D4,2025-09-27 11:08:00,WZ03,Delivery,None,0,1,27.81,20.63,114,4
50C51455,2025-09-27 11:25:00,WZ03,In-Store,Silver,0,2,26.01,38.09,32,5
D09DB974,2025-09-27 11:41:00,WZ02,In-Store,None,0,2,17.82,21.22,35,5
49D9CD73,2025-09-27 11:44:00,WZ01,In-Store,Silver,0,3,29.8,28.74,43,5
A82F1AEC,2025-09-27 11:47:00,WZ03,App,None,0,1,22.5,17.72,71,5
8FA9A34F,2025-09-27 11:51:00,WZ01,In-Store,None,0,4,24.96,73.64,16,4
55E8FA76,2025-09-27 11:56:00,WZ03,App,None,0,2,27.38,24.48,30,5
89FA9103,2025-09-27 12:09:00,WZ01,App,None,1,1,29.31,12.89,62,5
7E71B283,2025-09-27 12:13:00,WZ01,In-Store,Silver,0,2,21.55,22.97,31,4
844B18BB,2025-09-27 12:20:00,WZ01,App,Silver,0,1,22.33,6.36,62,4
5D525C12,2025-09-27 12:21:00,WZ03,App,None,1,4,23.44,36.37,24,5
0593813E,2025-09-27 12:21:00,WZ01,App,None,1,2,19.46,67.66,38,5
130D43C0,2025-09-27 12:27:00,WZ02,In-Store,Silver,0,2,11.87,24.42,100,5
E80A2211,2025-09-27 12:31:00,WZ01,In-Store,None,0,1,18.69,7.16,34,5
9F917794,2025-09-27 12:36:00,WZ01,App,Gold,0,2,8.0,46.01,73,4
1BF54BAD,2025-09-27 12:48:00,WZ02,App,None,0,4,29.22,60.16,66,4
AA8AFE0B,2025-09-27 12:49:00,WZ02,In-Store,Gold,0,1,20.2,16.84,35,5
D9E42D3A,2025-09-27 12:55:00,WZ01,App,None,0,1,19.57,0.0,50,5
16D6350A,2025-09-27 12:57:00,WZ02,In-Store,None,0,1,27.7,12.87,15,5
FDD799AD,2025-09-27 13:20:00,WZ01,App,None,0,4,28.93,49.28,56,5
0E9BBE5E,2025-09-27 13:27:00,WZ01,In-Store,None,0,1,25.5,13.66,67,4
18811B12,2025-09-27 13:38:00,WZ01,In-Store,None,0,1,20.68,9.04,27,5
3592E7E3,2025-09-27 13:58:00,WZ03,App,None,0,1,25.73,29.18,43,4
4EEEB22E,2025-09-27 14:00:00,WZ01,In-Store,None,0,2,22.5,29.62,75,5
146F8A8F,2025-09-27 14:01:00,WZ03,In-Store,None,0,2,22.43,44.4,115,4
433E624A,2025-09-27 14:04:00,WZ02,In-Store,Gold,0,1,27.8,31.23,59,5
3A935925,2025-09-27 14:05:00,WZ01,App,None,1,4,25.61,51.11,60,5
0B7A3AED,2025-09-27 14:12:00,WZ01,In-Store,Silver,0,5,24.0,86.4,76,5
6F861DF5,2025-09-27 14:16:00,WZ01,App,None,0,3,31.13,55.16,86,4
9B49151C,2025-09-27 14:20:00,WZ02,In-Store,None,1,2,17.61,30.16,90,5
A52EEF02,2025-09-27 14:22:00,WZ01,In-Store,Silver,1,3,34.82,93.63,45,4
837AD280,2025-09-27 14:23:00,WZ02,App,Silver,1,2,22.86,30.24,114,5
455985A2,2025-09-27 14:36:00,WZ03,In-Store,None,0,1,17.2,12.19,72,5
AAB90213,2025-09-27 14:36:00,WZ01,App,None,0,1,29.18,10.32,49,5
9CDB6755,2025-09-27 14:37:00,WZ02,In-Store,Silver,0,1,22.81,10.45,62,5
291943EC,2025-09-27 14:40:00,WZ01,App,Silver,0,1,20.73,7.72,48,5
AA6BE9E6,2025-09-27 14:45:00,WZ01,App,None,0,1,24.38,24.65,69,5
C685500D,2025-09-27 14:51:00,WZ02,App,None,1,3,20.44,21.03,54,5
385D1A07,2025-09-27 14:56:00,WZ03,App,Gold,1,3,21.98,30.54,61,4
37B8BA92,2025-09-27 14:57:00,WZ02,App,Silver,0,1,22.99,8.46,75,5
BE9B85BF,2025-09-27 14:58:00,WZ01,App,Silver,0,2,24.97,48.37,59,4
28223FDC,2025-09-27 14:59:00,WZ01,App,None,1,2,22.61,42.25,121,4
775E9626,2025-09-27 15:11:00,WZ03,App,Gold,0,2,26.88,22.71,80,5
D8953C57,2025-09-27 15:13:00,WZ01,App,Silver,0,2,25.96,51.83,134,4
C798851C,2025-09-27 15:15:00,WZ02,App,None,0,3,18.07,18.55,48,5
6FFDB1C8,2025-09-27 15:18:00,WZ01,App,Silver,0,5,19.71,57.85,64,5
7B21BD64,2025-09-27 15:22:00,WZ03,In-Store,None,0,4,12.85,29.0,90,5
95372EF4,2025-09-27 15:26:00,WZ02,App,None,0,1,24.92,18.39,56,5
21964571,2025-09-27 15:43:00,WZ02,In-Store,None,0,1,13.62,11.69,112,5
DEA8D449,2025-09-27 15:43:00,WZ01,App,Silver,0,4,31.4,55.96,103,4
79E204D8,2025-09-27 15:44:00,WZ01,App,Gold,0,5,20.77,105.33,59,5
B38F2F42,2025-09-27 15:46:00,WZ02,Delivery,None,0,1,22.63,8.7,138,4
AD36A11B,2025-09-27 15:47:00,WZ02,App,Silver,1,1,20.64,29.64,79,5
A0E0FE42,2025-09-27 15:54:00,WZ03,App,None,1,1,27.35,4.36,63,4
F4BBA7D8,2025-09-27 15:56:00,WZ01,In-Store,None,0,1,20.57,11.95,115,4
99C2C01E,2025-09-27 15:57:00,WZ02,App,None,0,1,23.27,12.19,77,5
55026EFC,2025-09-27 15:59:00,WZ01,In-Store,Silver,1,2,30.88,20.05,85,5
C3A867A9,2025-09-27 16:07:00,WZ01,App,None,1,3,28.71,22.48,65,3
646A952E,2025-09-27 16:08:00,WZ01,Delivery,Silver,1,1,18.38,8.98,95,5
1F6DFDCB,2025-09-27 16:09:00,WZ03,App,None,0,2,22.01,27.08,75,5
CDAD22FD,2025-09-27 16:10:00,WZ03,App,None,0,1,26.76,17.57,62,4
D54652CB,2025-09-27 16:14:00,WZ02,In-Store,Silver,0,1,21.47,11.35,79,5
206F3F1F,2025-09-27 16:16:00,WZ01,In-Store,Silver,0,3,12.69,39.74,40,5
E8A398BC,2025-09-27 16:18:00,WZ01,App,None,1,1,27.03,8.31,86,5
A0FD5BD5,2025-09-27 16:19:00,WZ01,App,None,1,2,19.67,28.5,96,4
578FBAAD,2025-09-27 16:24:00,WZ02,In-Store,None,0,5,26.52,94.31,49,5
03C0311D,2025-09-27 16:26:00,WZ03,In-Store,None,0,2,17.52,54.05,50,4
FB3A8657,2025-09-27 16:31:00,WZ02,In-Store,Silver,0,4,24.11,40.19,41,4
62D1FC85,2025-09-27 16:34:00,WZ01,In-Store,None,0,1,24.39,12.07,51,4
217FE2F5,2025-09-27 16:40:00,WZ02,In-Store,Silver,0,1,27.1,8.45,61,5
45410038,2025-09-27 16:43:00,WZ01,Delivery,Silver,1,1,33.34,14.13,126,4
C8ECB133,2025-09-27 16:44:00,WZ03,App,None,0,2,31.38,17.94,164,5
30092F21,2025-09-27 16:56:00,WZ01,In-Store,None,0,2,27.47,14.71,85,5
0A001FB0,2025-09-27 16:57:00,WZ01,In-Store,None,0,2,19.07,22.89,51,4
BAD13569,2025-09-27 17:08:00,WZ02,In-Store,Gold,0,4,22.46,72.68,38,5
17352C0D,2025-09-27 17:12:00,WZ02,App,None,0,1,29.1,9.92,67,5
73A0436B,2025-09-27 17:34:00,WZ01,App,None,0,2,26.7,47.96,57,4
724F274C,2025-09-27 17:45:00,WZ02,In-Store,Silver,0,1,21.98,19.3,69,4
7F34711C,2025-09-27 17:54:00,WZ02,In-Store,None,0,1,17.98,16.98,39,3
6346AF69,2025-09-27 17:57:00,WZ03,Delivery,None,1,2,17.37,22.71,68,3
29D673EC,2025-09-27 17:59:00,WZ02,In-Store,Silver,0,3,26.74,66.52,31,5
51BE1BB9,2025-09-27 18:03:00,WZ02,In-Store,None,0,2,39.48,26.27,64,4
6DEEBAA9,2025-09-27 18:06:00,WZ01,In-Store,None,0,1,19.75,21.98,79,5
855D28B7,2025-09-27 18:14:00,WZ01,In-Store,None,0,1,19.86,15.08,49,5
64CD9D6E,2025-09-27 18:20:00,WZ02,App,Silver,0,1,21.63,8.89,51,5
9104F929,2025-09-27 18:20:00,WZ02,Delivery,None,1,1,21.37,23.25,127,3
E1036D2E,2025-09-27 18:20:00,WZ02,In-Store,None,0,1,25.8,10.09,76,5
A8C0861B,2025-09-27 18:21:00,WZ02,App,Gold,0,3,19.05,53.61,77,5
FD7C4BED,2025-09-27 18:39:00,WZ01,App,Silver,0,1,25.09,10.85,36,5
E1489A10,2025-09-27 18:40:00,WZ02,In-Store,None,0,1,13.89,15.95,24,5
6AD42ED4,2025-09-27 18:49:00,WZ02,Delivery,None,0,4,22.93,35.9,102,4
C4C2B7CE,2025-09-27 18:51:00,WZ02,In-Store,Silver,0,4,21.77,30.46,8,5
2573F997,2025-09-27 18:54:00,WZ02,In-Store,Silver,0,1,27.28,18.8,115,4
4DEFB609,2025-09-27 18:55:00,WZ01,App,Gold,1,3,24.05,103.1,45,5
84447275,2025-09-27 18:58:00,WZ03,App,None,0,3,22.96,26.09,37,5
BF87F13A,2025-09-27 19:27:00,WZ03,App,Silver,1,2,18.55,17.67,34,4
EB2F7A3E,2025-09-27 19:38:00,WZ01,In-Store,None,0,1,15.92,6.12,43,5
A7AF423D,2025-09-27 19:50:00,WZ01,App,None,0,1,29.24,15.4,44,5
DF5D73A2,2025-09-28 07:01:00,WZ02,App,None,0,1,12.67,11.98,42,4
96AB82EC,2025-09-28 07:15:00,WZ02,In-Store,Gold,0,4,18.82,53.42,26,5
988217E0,2025-09-28 07:32:00,WZ02,In-Store,Silver,1,1,39.84,6.33,109,5
D8EDBC12,2025-09-28 07:43:00,WZ02,In-Store,Gold,0,2,14.97,15.54,27,5
5476057A,2025-09-28 07:43:00,WZ02,Delivery,None,0,2,22.73,28.04,129,5
AA720208,2025-09-28 07:52:00,WZ02,Delivery,Gold,0,3,24.95,122.74,166,4
28B745AD,2025-09-28 08:01:00,WZ03,In-Store,None,0,2,22.84,77.09,39,4
CAB2C8CE,2025-09-28 08:03:00,WZ03,App,Silver,1,1,21.52,15.56,110,5
491B7980,2025-09-28 08:04:00,WZ02,Delivery,Silver,0,1,22.62,13.6,107,4
5BF3DF08,2025-09-28 08:08:00,WZ02,App,None,0,1,20.56,12.7,91,5
A2C3F490,2025-09-28 08:12:00,WZ02,In-Store,None,0,2,25.92,28.51,57,4
71F3FE1C,2025-09-28 08:16:00,WZ03,App,None,0,1,23.6,17.86,60,5
747782F7,2025-09-28 08:26:00,WZ02,In-Store,None,0,2,17.68,15.7,92,4
02791595,2025-09-28 08:26:00,WZ01,App,Silver,0,2,21.96,10.51,87,5
B1D5BC96,2025-09-28 08:27:00,WZ01,In-Store,None,0,1,35.67,24.55,49,4
14DCDE72,2025-09-28 08:30:00,WZ01,In-Store,None,0,1,19.47,7.23,58,4
CD3DCAA6,2025-09-28 08:33:00,WZ03,App,None,1,4,20.44,632.9,86,4
7930BC33,2025-09-28 08:33:00,WZ02,App,Gold,1,2,22.56,33.32,111,4
EB8713B8,2025-09-28 08:34:00,WZ01,In-Store,Gold,0,2,18.93,30.59,98,5
E61B7013,2025-09-28 08:36:00,WZ01,In-Store,Gold,1,2,23.4,24.7,133,3
4172F88B,2025-09-28 08:49:00,WZ03,In-Store,Gold,0,2,27.89,51.64,124,5
302D2108,2025-09-28 08:49:00,WZ03,App,None,1,1,20.06,13.04,54,5
02A81807,2025-09-28 08:50:00,WZ03,In-Store,None,1,1,9.14,10.35,94,5
F324B886,2025-09-28 09:04:00,WZ02,App,Silver,0,3,17.13,41.02,89,4
13C70BEB,2025-09-28 09:05:00,WZ02,In-Store,None,0,1,30.3,23.22,58,4
CB47B837,2025-09-28 09:08:00,WZ02,App,None,1,1,33.02,9.7,101,5
A6B5B1A6,2025-09-28 09:09:00,WZ01,In-Store,None,0,2,16.23,27.12,41,5
886BC73E,2025-09-28 09:10:00,WZ01,App,Gold,0,2,20.66,22.27,77,5
629CCAEC,2025-09-28 09:11:00,WZ01,Delivery,None,0,1,15.58,16.34,97,5
69A1668D,2025-09-28 09:16:00,WZ02,In-Store,None,0,1,26.24,4.9,85,4
68BA0C89,2025-09-28 09:20:00,WZ02,App,Silver,0,1,25.9,8.31,66,5
33E27345,2025-09-28 09:23:00,WZ03,In-Store,None,0,4,26.76,52.55,45,5
07E9976A,2025-09-28 09:24:00,WZ01,In-Store,Silver,0,3,19.02,96.94,58,4
350ACE2D,2025-09-28 09:31:00,WZ01,In-Store,Gold,0,4,28.81,69.57,82,5
DA5C42B6,2025-09-28 09:32:00,WZ03,In-Store,Silver,0,3,27.56,37.59,77,4
1DBF3219,2025-09-28 09:32:00,WZ01,In-Store,Gold,0,2,30.33,41.38,53,4
4FCEBD7F,2025-09-28 09:34:00,WZ01,App,Silver,1,1,29.17,12.62,51,5
5703A274,2025-09-28 09:34:00,WZ03,In-Store,Gold,0,1,19.91,16.64,48,5
CC4C272F,2025-09-28 09:42:00,WZ02,App,None,0,2,24.52,16.64,70,5
189977B3,2025-09-28 09:44:00,WZ01,In-Store,None,0,2,18.39,24.2,51,4
3940794B,2025-09-28 09:45:00,WZ01,App,Gold,0,4,23.25,89.17,83,5
7652ADB3,2025-09-28 09:45:00,WZ01,In-Store,Silver,0,3,26.34,91.5,67,4
C3A10FF2,2025-09-28 09:45:00,WZ03,Delivery,Gold,0,3,19.94,55.49,107,5
F2E00C28,2025-09-28 09:45:00,WZ01,In-Store,None,0,2,34.67,28.37,43,5
2CBD161F,2025-09-28 09:47:00,WZ01,App,Silver,0,1,25.16,14.16,104,3
8E3608A3,2025-09-28 09:53:00,WZ01,In-Store,None,0,2,17.24,27.89,51,5
08D5F176,2025-09-28 10:01:00,WZ02,App,Silver,1,1,25.33,18.58,106,5
3954B9AC,2025-09-28 10:03:00,WZ01,In-Store,Silver,0,2,20.46,37.13,43,5
713B06F5,2025-09-28 10:10:00,WZ02,In-Store,None,1,1,24.33,24.81,42,4
1E8F1329,2025-09-28 10:17:00,WZ03,App,Silver,0,2,29.04,28.63,56,5
520B22B4,2025-09-28 10:20:00,WZ03,In-Store,Gold,0,3,19.88,66.23,86,4
B34D6AB3,2025-09-28 10:21:00,WZ01,In-Store,None,0,3,31.18,18.41,40,5
DA60A2D5,2025-09-28 10:22:00,WZ02,In-Store,None,0,2,27.34,30.89,43,5
9525AA0A,2025-09-28 10:24:00,WZ03,App,Silver,0,2,14.69,11.94,104,4
8F3913A4,2025-09-28 10:30:00,WZ03,App,Silver,0,1,28.18,9.62,85,4
3506E8F4,2025-09-28 10:31:00,WZ01,App,Gold,0,4,28.39,93.98,74,4
948187D9,2025-09-28 10:32:00,WZ01,App,None,1,3,16.53,53.0,50,4
228CDDAE,2025-09-28 10:42:00,WZ01,App,Silver,0,1,23.44,4.37,63,5
12C6419C,2025-09-28 10:43:00,WZ01,App,None,1,1,34.35,12.41,69,5
73F8A78F,2025-09-28 10:50:00,WZ02,In-Store,Silver,0,2,32.99,17.5,58,5
E814D728,2025-09-28 10:56:00,WZ01,In-Store,Silver,0,4,28.43,63.95,55,4
613E7B39,2025-09-28 11:05:00,WZ02,In-Store,None,0,5,36.33,75.19,25,4
80929EE3,2025-09-28 11:05:00,WZ01,App,Silver,1,1,24.83,22.18,38,5
E41C41A4,2025-09-28 11:08:00,WZ01,In-Store,None,0,2,26.75,15.07,16,5
A826FFEA,2025-09-28 11:12:00,WZ01,In-Store,None,0,2,28.51,23.02,50,5
094B3B13,2025-09-28 11:20:00,WZ03,In-Store,Silver,0,2,25.16,12.51,22,4
9324BCDF,2025-09-28 11:27:00,WZ02,In-Store,None,0,1,28.19,12.09,10,5
F42FA009,2025-09-28 11:32:00,WZ01,In-Store,None,0,2,31.61,28.64,33,5
0721C948,2025-09-28 11:39:00,WZ01,App,Silver,0,1,22.11,9.4,38,5
EAC260B6,2025-09-28 11:41:00,WZ03,App,Silver,1,1,36.22,4.93,78,4
CC8CCEFE,2025-09-28 11:47:00,WZ02,App,None,1,1,24.98,15.07,31,4
832F9186,2025-09-28 11:51:00,WZ02,In-Store,None,0,2,16.65,15.35,91,5
A46FF1A6,2025-09-28 11:52:00,WZ01,App,None,1,3,19.69,79.99,61,4
CD2FEEEE,2025-09-28 11:52:00,WZ02,App,None,0,3,24.4,38.31,57,5
3D94E252,2025-09-28 11:56:00,WZ03,In-Store,Silver,0,1,17.34,23.9,68,4
3F84D8B4,2025-09-28 12:10:00,WZ01,App,None,1,1,38.28,11.14,54,4
B52F7EDB,2025-09-28 12:12:00,WZ01,In-Store,None,0,2,32.06,19.0,48,5
982A6A24,2025-09-28 12:16:00,WZ03,App,Silver,0,1,21.8,9.71,96,4
3A70922D,2025-09-28 12:25:00,WZ02,App,Silver,0,1,19.77,9.56,38,4
8839E86D,2025-09-28 12:37:00,WZ01,App,None,0,1,22.94,18.63,76,5
C59B37DB,2025-09-28 12:38:00,WZ01,In-Store,Gold,0,1,22.2,13.38,56,5
57768ED0,2025-09-28 12:38:00,WZ01,App,None,1,1,13.81,9.87,76,4
5186B9B8,2025-09-28 12:39:00,WZ01,In-Store,None,0,2,24.3,27.89,71,5
5CE78777,2025-09-28 12:57:00,WZ01,In-Store,None,0,1,30.38,11.7,107,5
29DDE632,2025-09-28 13:40:00,WZ01,Delivery,Silver,0,1,39.3,11.07,123,4
6787E7AB,2025-09-28 13:42:00,WZ01,In-Store,Gold,0,3,21.28,24.25,32,4
A53CCA73,2025-09-28 13:46:00,WZ02,App,None,0,1,24.77,9.65,61,5
EF2D06C2,2025-09-28 13:47:00,WZ01,App,None,0,3,22.22,72.22,45,4
10C0ADE5,2025-09-28 13:55:00,WZ02,App,Silver,0,3,31.06,63.42,66,4
0116A479,2025-09-28 14:05:00,WZ02,In-Store,None,0,1,17.82,7.12,132,5
5F2E3451,2025-09-28 14:05:00,WZ02,In-Store,None,0,3,23.11,50.5,67,4
716EFF0C,2025-09-28 14:08:00,WZ02,In-Store,None,0,1,18.53,11.95,78,4
4EC03B5A,2025-09-28 14:09:00,WZ02,In-Store,None,1,3,33.65,75.31,74,5
D8D632EF,2025-09-28 14:18:00,WZ03,App,None,1,3,19.36,38.33,57,5
11611EDB,2025-09-28 14:21:00,WZ01,App,Gold,0,8,18.58,97.61,91,4
BFF5A747,2025-09-28 14:21:00,WZ02,In-Store,Silver,0,1,25.53,21.52,63,5
05C84658,2025-09-28 14:25:00,WZ03,In-Store,Gold,0,3,31.35,87.98,109,5
56AB650B,2025-09-28 14:25:00,WZ02,App,Gold,0,3,12.06,47.78,42,5
82A57BCB,2025-09-28 14:28:00,WZ01,In-Store,None,0,3,9.98,50.65,107,4
FFA5C8F1,2025-09-28 14:30:00,WZ03,In-Store,None,0,2,26.52,12.75,152,3
CEDB9B08,2025-09-28 14:33:00,WZ01,App,Silver,0,2,25.12,51.27,73,4
3085E110,2025-09-28 14:34:00,WZ02,In-Store,None,0,2,29.09,27.23,39,5
1E4B9490,2025-09-28 14:39:00,WZ01,In-Store,None,0,1,32.77,11.09,43,5
67EF2999,2025-09-28 14:40:00,WZ01,In-Store,None,0,3,29.1,48.8,60,5
D7C21177,2025-09-28 14:43:00,WZ01,In-Store,Silver,0,3,18.43,51.34,57,3
A4903448,2025-09-28 14:43:00,WZ01,App,Silver,0,2,30.3,62.16,100,4
65B6320F,2025-09-28 14:58:00,WZ01,Delivery,Silver,0,2,8.0,36.85,112,5
1CB42B32,2025-09-28 15:00:00,WZ01,In-Store,Gold,0,2,29.47,22.69,57,5
106A95BB,2025-09-28 15:00:00,WZ02,In-Store,None,0,1,27.52,18.06,79,4
635D2E6A,2025-09-28 15:02:00,WZ02,In-Store,Silver,1,2,23.54,21.11,43,5
65B6E9A5,2025-09-28 15:05:00,WZ03,App,None,1,1,23.06,4.75,49,5
2EE3EC36,2025-09-28 15:09:00,WZ01,App,Silver,0,4,25.65,70.55,200,4
2ED93698,2025-09-28 15:09:00,WZ01,App,Silver,0,4,20.77,84.29,119,5
